review_id,app_name,rating,review_date,review_text_original,review_text_clean,aspect_category,sentiment
31271a26-e56f-4e98-b439-ed442ddeb395,Mekari Flex,1,,Aplikasi nya ribet. Ga kompeten janji nya tgl sekian malah akun nya blm boleh mengakses. KLO gtu mah jangan menjanjikan bila tidak di tepati.,aplikasi ya ribet. tidak kompeten janji ya tanggal sekian malah akun pengguna ya belum dapat mengakses. kalau begitu saja jangan menjanjikan jika tidak di tepati.,Kemudahan Penggunaan,negatif
66740f3c-2162-4665-a8e7-85a1f4f4abbf,Mekari Flex,1,,tdk bisa digunakan. masukan pin benar tulisannya input pin. ubah pin tidak ada kode otp WA dan SMS. perbaiki lagi,tidak bisa digunakan. masukan pin benar tulisannya input pin. ubah pin tidak ada kode rahasia otp aplikasi whatsapp dan sms. perbaiki lagi,Kemudahan Penggunaan,negatif
345fa505-4603-4568-88da-5cfbd0f8a4a9,Mekari Flex,1,,"Kalau Udah ngak bisa digunakan lagi, mending dihapus aja.","kalau sudah tidak bisa digunakan lagi, mending dihapus aja.",Kemudahan Penggunaan,negatif
ed9bf1a9-21c2-41d5-b245-59399e921ada,Mekari Flex,1,,Buruk gak bisaa diakses,buruk tidak bisa diakses,Kemudahan Penggunaan,negatif
6d613a97-182d-4df2-8fab-bccb09073237,Mekari Flex,1,,Gak jelas ribet gak ada gunanya udah di Ulang juga gak ada gunanya,tidak jelas rumit tidak ada gunanya sudah di ulang juga tidak ada gunanya,Kemudahan Penggunaan,negatif
5f7a02a4-c657-4d66-8f77-17d6ef96c3af,Mekari Flex,1,,"kok bisa data saya non aktif lalu data masuk di data orang lain, parah nih","mengapa bisa data saya non aktif kemudian data masuk di data manusia lain, parah ini",Kemudahan Penggunaan,negatif
21d7d31c-83cd-45a4-9413-83e238185365,Mekari Flex,1,,gak ada download atau apa kenapa ada notifikasi kode otp gak jelas,tidak ada mengunduh atau apa mengapa ada notifikasi kode rahasia otp tidak jelas,Kemudahan Penggunaan,negatif
dc3637ad-2194-4187-9f6a-0e7e1d17b867,Mekari Flex,1,,aplikasi ga bermutu nyusahin karyawan...yg lain pikir2 kl pake mekari flex..suka ada kebijkan yg merugikan karywan..mending hapus aja ditalenta.,aplikasi tidak bermutu menyusahkan karyawan..yg lainnya pikir2 kalau pakai mekari flex..suka ada kebijkan yang merugikan karywan..mending menghapus saja ditalenta.,Kemudahan Penggunaan,negatif
a534932c-2613-4e7c-a332-074ab249434c,Mekari Flex,1,,"apalah ni mekari masa saya ga bisa login login,mau masuk aja susah amat muter mulu","apalah ini mekari masa saya tidak bisa login login,mau masuk saja sulit amat muter melulu",Kemudahan Penggunaan,negatif
6acd0440-e871-4533-a758-361bdd382534,Mekari Flex,1,,gmna sih perbaikan system bukannya bener malah makin parah. buat verifikasi KTP aja gagal terus lama ngabisi waktu dan paket internet. dah gt limit naik turun dah kyk lift,bagaimana sih memperbaiki system bukannya benar malah makin parah. untuk memverifikasi ktp saja gagal terus lama ngabisi waktu dan paket internet. sudah begitu limit menaiki menurun sudah kayak lift,Kemudahan Penggunaan,negatif
fb077c5f-7cbd-46d8-8fc1-c18995b538ff,Mekari Flex,1,,tidak bisa di buka sama sekali setelah di update download lagi sama tidak bisa dibuka,tidak bisa di buka sama sekali setelah di update mengunduh lagi sama tidak bisa dibuka,Kemudahan Penggunaan,negatif
db6fc8bd-96f4-43cd-9632-bd91275260c9,Mekari Flex,1,,saya kasih bintang 1 dulu...approvalnya susah lambat penangannya,saya kasih bintang 1 dulu..approvalnya sulit lambat penangannya,Kemudahan Penggunaan,negatif
5c162a93-b904-4c2f-b4d4-3b734ba864f6,Mekari Flex,1,,"lah ini knp ya saldo nya ko 0 ya ,, waduh kacau , ga ada notif sama sekali ,tiba2 saldo Rp.0 payah payah , ga sanggup udh ya , wkwkwk","lah ini kenapa benar saldo ya kok 0 benar ,, waduh kacau , tidak ada notifikasi sama sekali ,tiba2 saldo rp.0 buruk buruk , tidak sanggup sudah benar , haha",Kemudahan Penggunaan,negatif
1e5ac812-f9ce-4553-8ed8-f5e476b52a66,Mekari Flex,1,,gara gara ganti NUC ga bisa dibuka udah bilang ke HR cuma disuruh nunggu nanya CS mekari disuruh lapor HR ini masalahnya dimna ? di HR apa di MEKARINYA !,gara gara ganti nuc tidak bisa dibuka sudah mengatakan ke hr hanya disuruh menunggu bertanya layanan pelanggan mekari disuruh lapor hr ini masalahnya dimna ? di hr apa di mekarinya !,Kemudahan Penggunaan,negatif
6fbed9ac-02a6-42f1-8ee9-740e66130859,Mekari Flex,2,,"Kenapa tidak bisa login masuk,,padahal sudah info ke HR","mengapa tidak bisa login masuk,,padahal sudah info ke hr",Kemudahan Penggunaan,negatif
93bf426f-e971-4654-8ac4-d2bb964cdbab,Mekari Flex,2,,Setelah update aplikasi tidak bisa digunakan untuk top up pulsa token PLN dll.,setelah update aplikasi tidak bisa digunakan untuk bagus memperbarui pulsa token pln dll.,Kemudahan Penggunaan,negatif
c68824d6-5197-4de4-beec-e46eacdf3fcc,Mekari Flex,2,,Kenapa tiba2 gabisa dibuka yaaa padahal sebelumnya baik2 aja..,mengapa tiba-tiba tidak bisa dibuka ya padahal sebelumnya baik-baik aja..,Kemudahan Penggunaan,negatif
03165a7f-5d7b-4118-800a-fe47188c8545,Mekari Flex,2,,Gimana ini verifikasi muka gagal terus .. Malah ngelek terus Apkasi nya semenjak di upgrade.,gimana ini verifikasi muka gagal terus. malah ngelag terus aplikasinya semenjak diupgrade.,Kemudahan Penggunaan,negatif
ba62080b-e377-4704-8d56-87ecc854e021,Mekari Flex,2,,gak bisa login,tidak bisa login,Kemudahan Penggunaan,negatif
68093971-4739-4097-b3df-a3b71f7ee451,Mekari Flex,3,,"Mengapa saya tidak bisa masuk apk mekari ya, Selalu aja salah password nya,dan ketika klik lupa password,,tidak dtg email nya.","mengapa saya tidak bisa masuk aplikasi mekari ya, selalu saja salah kata sandi nya,dan ketika klik lupa password,,tidak datang email nya.",Kemudahan Penggunaan,negatif
8a0de974-ec03-4430-a6f1-cc6b699c5163,Mekari Flex,3,,Ini kanapa ya bulan skrng buka mekari flex nggak bisa-bisa padahal udh lewat tanggal 10 ini massi tidak bisa masuk,ini kenapa benar bulan sekarang buka mekari flex tidak bisa-bisa padahal sudah lewat tarikh 10 ini massi tidak bisa masuk,Kemudahan Penggunaan,negatif
02b9f72b-339a-4266-9203-c20f084643cc,Mekari Flex,3,,dari.kmren gak bisa masuk di sruh hubungi admin tapi gak pernah d.blzzzz tolong solusi yaaa by email jugaa gak d.blzzz,dari.kmren tidak bisa masuk di suruh menghubungi administrator tapi tidak pernah d.blzz mohon solusi ya biaya email juga tidak d.blzz,Kemudahan Penggunaan,negatif
68c1828f-87fa-49e8-9323-25e6617c7391,Mekari Flex,3,,Min kenapa aplikasi mekari saya tidak bisa verifikasi 2 langkah?,min mengapa aplikasi mekari saya tidak bisa memverifikasi 2 langkah?,Kemudahan Penggunaan,negatif
143b7c47-9363-4d0b-b807-57742969120a,Mekari Flex,4,,"Aplikasinya bagus. Tapi syang akhir2 ini mekari tidak bisa digunakan, tolong solusinya agak bisa digunakan kembali. Trima kasih","aplikasinya bagus. tapi sayang akhir2 ini mekari tidak bisa digunakan, mohon solusinya agak bisa digunakan kembali. terima kasih",Kemudahan Penggunaan,negatif
8a8f8c98-95e4-47d4-95ff-9ccd6c768140,Mekari Flex,5,,Tidak perlu bingung lagi,tidak butuh bingung lagi,Kemudahan Penggunaan,negatif
530b5284-3c32-41af-9fa9-e3d81f9b5e29,Mekari Flex,5,,mekari tidak bisa login,mekari tidak bisa login,Kemudahan Penggunaan,negatif
88a0f338-1557-4b22-97b9-19cdda5b90f3,Mekari Flex,1,,"Saya karyawan di suatu perusahaan, sistimnya gantung satu bulan. jadi hasil kerja bulan ini, di bayarkan di akhir bulan berikutnya. Karna mendesak dan perlu uang. Pengajuan pinjaman 2juta. Di aplikasi ada administrasi 25.000,. Proses seminggu dan di hub. Ada tambahan potongan 8%. Langsung saya cancel. Yg sangat di sayangkan kenapa tidak di jelaskan di aplikasinya, harus di tlp ada tambahan lagi. Bukanya aplikasi dibuat untuk mempermudah, dan mempercepat sistim ya.?","saya karyawan di suatu perusahaan, sistimnya gantung satu bulan. jadi hasil kerja bulan ini, di bayarkan di terakhir bulan berikutnya. karena mendesak dan butuh uang. pengajuan meminjam 2juta. di aplikasi ada administrasi 25.00,. proses seminggu dan di hub. ada tambahan pemotongan 8%. segera saya cancel. yang sangat di sayangkan mengapa tidak di jelaskan di aplikasinya, harus di telepon ada tambahan lagi. bukanya aplikasi dibuat untuk mempermudah, dan mempercepat sistim ya.?",Kemudahan Penggunaan,positif
46c5f5a2-3ca1-4728-8a5a-aee3336fac12,Mekari Flex,1,,"potongan biayanya mencekik sampe 25k..ambil gaji buat kebutuhan tapi potongan gila²an sampe 25k,,sebenernya mempermudah tapi potongannya yg kurang masuk akal,dengan potongan segitu udh bisa buat beli keperluan yg di butuhkan,,apk kurang merakyat..dikit² pajak","pemotongan biayanya mencekik sampai 25k..ambil gaji untuk kebutuhan tapi pemotongan gila²an sampai 25k,,sebenernya mempermudah tapi potongannya yang kurang masuk akal,dengan pemotongan segitu sudah bisa untuk membeli keperluan yang di butuhkan,,apk kurang merakyat..dikit² pajak",Kemudahan Penggunaan,positif
861855c4-4be6-46dd-bc80-9ce7a9ef2dee,Mekari Flex,3,,Transaksi mudah,Transaksi mudah,Kemudahan Penggunaan,positif
5d8c0b4e-00c9-45c0-85f4-b99b8e1c9323,Mekari Flex,4,,Untuk aplikasi nya bagus,untuk aplikasi ya bagus,Kemudahan Penggunaan,positif
8e644abc-a681-4b3e-90bd-1dab18335e56,Mekari Flex,4,,aplikasi mudah digunakan dan biaya admin tertera jelas sebelum konfirmasi,aplikasi mudah digunakan dan biaya admin tertera jelas sebelum konfirmasi,Kemudahan Penggunaan,positif
0994dbba-d93f-4b42-abb1-a7d1b7f0b19b,Mekari Flex,4,,tampilan bersih dan simpel tidak membingungkan sama sekali,tampilan bersih dan simpel tidak membingungkan sama sekali,Kemudahan Penggunaan,positif
d1aaad63-4bc5-4e64-a412-632bdb29d49e,Mekari Flex,4,,Sangat bagus aplikasinya,sangat bagus aplikasinya,Kemudahan Penggunaan,positif
7a440773-25b2-4d24-b201-a575bfef7836,Mekari Flex,4,,proses daftar sangat cepat dan tidak ribet,proses daftar sangat cepat dan tidak ribet,Kemudahan Penggunaan,positif
5085710e-4d39-4d5f-8a4f-66129779282b,Mekari Flex,4,,"Sangat membantu , fleksibel dan mudah di gunakan","sangat membantu , fleksibel dan gampang di gunakan",Kemudahan Penggunaan,positif
fa2636d4-a885-4cd5-98c4-95330ffe3833,Mekari Flex,4,,Sangat berguna sekali untuk keperluan mendesak,sangat bermanfaat sekali untuk keperluan mendesak,Kemudahan Penggunaan,positif
c1a5794e-968b-48dc-8ec0-65e2f33722ff,Mekari Flex,4,,Sangat Puas dengan hasil aplikasinya,sangat puas dengan hasil aplikasinya,Kemudahan Penggunaan,positif
9c78eadf-be3a-4a82-b323-d7e476d1879a,Mekari Flex,4,,Sangat membatu makasih mekari,sangat membantu terima kasih mekari,Kemudahan Penggunaan,positif
df428763-17a7-43bf-b428-96c9fb641d42,Mekari Flex,4,,Memudahkan saat saya butuh dana cepat dan tanpa bunga sama sekali hanya potongan saja 20Rb bahkan tanpa potongan saat dapat poin,memudahkan saat saya membutuhkan dana cepat dan tanpa ada suku bunga sama sekali saja pemotongan saja 20rb bahkan tanpa ada pemotongan saat dapat poin,Kemudahan Penggunaan,positif
abce7f7d-38cf-4643-bd80-1974d0a3ffa8,Mekari Flex,4,,fitur lengkap dan mudah ditemukan sangat memudahkan,fitur lengkap dan mudah ditemukan sangat memudahkan,Kemudahan Penggunaan,positif
5e3aba5e-5e4e-4eb3-becd-0bb7678065c7,Mekari Flex,4,,aplikasi yg sangat bagus,aplikasi yang sangat bagus,Kemudahan Penggunaan,positif
b53f1a6a-aa2b-4117-90c4-841dcfc7b09e,Mekari Flex,4,,"sangat mudah, dan bisa dipindah HP kl HP hilang gak rumit","sangat mudah, dan bisa dipindah handphone kalau handphone hilang tidak sulit",Kemudahan Penggunaan,positif
276b501e-ec10-4d8c-9a17-8e52ded3afe7,Mekari Flex,4,,dengan saldo yg besar dan tendor minimal 3x (3bln) pasti sangat membantu dari pada kita pinjam ke pinjol,dengan saldo yang besar dan tendor minimal 3 kali (3bln) pasti sangat membantu dari kepada kita meminjam ke pinjol,Kemudahan Penggunaan,positif
4b20bb0c-d578-41b1-aca5-f47aab9ce007,Mekari Flex,5,,Dengan adanya fitur MF ini sangat membantu sekali,dengan adanya fitur aplikasi maaf ini sangat membantu sekali,Kemudahan Penggunaan,positif
ed3052e2-6f8a-4fe3-a514-db472a80a21c,Mekari Flex,5,,Mantap dan sangat membantu karyawan,mantap dan sangat membantu karyawan,Kemudahan Penggunaan,positif
d16ae731-7908-4f8a-8bfc-907291ae42cc,Mekari Flex,5,,Mantap beli pulsa jdi ga repot,mantap membeli pulsa jadi tidak repot,Kemudahan Penggunaan,positif
c85e6844-7401-4a92-b8de-8cbba2a7d3c3,Mekari Flex,5,,"Sangat Membantu, Mantap!","sangat membantu, mantap!",Kemudahan Penggunaan,positif
54b2568c-4b73-4ce1-814d-ac12431a3c77,Mekari Flex,5,,"Bagus dan mudah digunakan. Butuh dana darurat jadi gampang, bisa langsung pakai buat isi pulsa atau bayar listrik","bagus dan gampang digunakan. membutuhkan dana darurat jadi gampang, bisa segera memakai untuk isi pulsa atau membayar listrik",Kemudahan Penggunaan,positif
ec461120-ecb9-428d-bc43-418dc9b448ce,Mekari Flex,5,,"Bagus bgt,,sangat membantu pekerja","bagus bgt,,sangat membantu pekerja",Kemudahan Penggunaan,positif
a5c0791c-fd5b-4383-b3fa-3e580526cb31,Mekari Flex,5,,"Terima Kasih Mekari & Talenta Sangat Membantu,Sukses Terus Ya","terima kasih mekari & talenta sangat membantu,sukses terus benar",Kemudahan Penggunaan,positif
b5b9e636-6169-47b2-a837-159be3ea582f,Mekari Flex,5,,Aplikasi nya sangat membantu. Bagu kami karyawan pt Sanjaya internasional fishery,aplikasi ya sangat membantu. bagus kami karyawan perseroan terbatas sanjaya internasional fishery,Kemudahan Penggunaan,positif
9ed7e789-d777-4dc2-8532-efa4cd823df6,Mekari Flex,5,,"Terima kasih , aplikasi sangat membantu & amanah ... Semoga sukses slalu","terima kasih , aplikasi sangat membantu & amanah .. mudah-mudahan sukses selalu",Kemudahan Penggunaan,positif
2fc750fd-a038-4799-87dd-7b3089d1296d,Mekari Flex,5,,Sangat bermanfaat terimakasih mekari,sangat bermanfaat terima kasih mekari,Kemudahan Penggunaan,positif
ddf8ed2d-9fef-4eb8-bc2a-88bd6fea0fdf,Mekari Flex,5,,Mantap buat keperluan mendesak,mantap untuk keperluan mendesak,Kemudahan Penggunaan,positif
fc7a394c-3350-4a23-a12f-8c7e343480c0,Mekari Flex,5,,Terima kasih byk mekari dgn ada a pinjaman ini sangat sangat membatu kami,terima kasih banyak mekari dengan ada a meminjam ini sangat sangat membantu kami,Kemudahan Penggunaan,positif
160b0e04-8696-4ee0-9e05-5073d4fc25cb,Mekari Flex,5,,sangat senag dan mantap,sangat senag dan mantap,Kemudahan Penggunaan,positif
03e5a8dd-c549-4158-87a0-4fe4918cca32,Mekari Flex,5,,Sangat membantu dikala keadaan terdesak,sangat membantu dikala keadaan terdesak,Kemudahan Penggunaan,positif
517f2371-6ba0-45d7-af6c-4e05e29981b9,Mekari Flex,5,,Mantabb sangat membantu,mantab sangat membantu,Kemudahan Penggunaan,positif
a290bc09-b467-4629-845f-3134ac4d5511,Mekari Flex,5,,Mantap sangat membantu makasih,mantap sangat membantu terima kasih,Kemudahan Penggunaan,positif
7da4f23c-4650-4197-9793-75d76b16d73f,Mekari Flex,5,,Aplikasi yg cukup membantu di akhir bulan😁,aplikasi yang cukup membantu di terakhir bulan,Kemudahan Penggunaan,positif
b8951aeb-79cb-402a-bb3e-2500d862e8d7,Mekari Flex,5,,"Makasih mekari sudah sangat membabtu keuangan saya ,ketika belum menerima gaji disitu lah peran mu ada 2 tahun pakai masih bagus","terima kasih mekari sudah sangat membabtu keuangan saya ,ketika belum menerima gaji di situ lah peran mu ada 2 tahun memakai masih bagus",Kemudahan Penggunaan,positif
523e6a03-2581-48b9-8781-f4ec0014d90e,Mekari Flex,5,,sangat membantu di saat gaji sdh melewati tanggal muda ..bisa di gunakan di saat tgl tua..,sangat membantu di saat gaji sudah melewati tarikh muda ..bisa di gunakan di saat tanggal tua..,Kemudahan Penggunaan,positif
bc71c017-b39e-40c5-a61e-06007aeca9db,Mekari Flex,5,,"Aplikasinya bagus,membantu banget sih kalau ada yg urgent2","aplikasinya bagus,membantu banget sih kalau ada yang urgent2",Kemudahan Penggunaan,positif
54ebc3db-1e5f-4d82-a9da-93c10328c8eb,Mekari Flex,5,,Berguna banget kalau butuh uang di tanggal tua 🥰,bermanfaat banget kalau membutuhkan uang di tarikh tua,Kemudahan Penggunaan,positif
1715b30d-272d-42b0-9579-67a449df307a,Mekari Flex,5,,"Aplikasi keren, membantu banget","aplikasi keren, membantu banget",Kemudahan Penggunaan,positif
4efa5bb7-03d7-432b-9a46-42c56bcb91a9,Mekari Flex,5,,Terima kasih sudah membantu disaat membutuhkan 😍,terima kasih sudah membantu disaat membutuhkan,Kemudahan Penggunaan,positif
e404158d-eb4f-4585-9371-825bb1da92e0,Mekari Flex,5,,Aplikasi ini sangat baguss.. harus kamu coba👍👍,aplikasi ini sangat baguss.. harus kamu mencoba,Kemudahan Penggunaan,positif
bd3560bb-b8b4-4d45-ad07-06767de22f2a,Mekari Flex,5,,apk.nya berguna buat keuangan buat keperluan dadakan bisa jadi kelar hitungan permenit dana didapat cepat seperti kilat,apk.nya bermanfaat untuk keuangan untuk keperluan dadakan bisa jadi kelar hitungan permenit dana didapat cepat seperti kilat,Kemudahan Penggunaan,positif
7be714c3-634c-44d3-aa46-14ad2b8522ee,Mekari Flex,5,,Baik dan sangat membantu,baik dan sangat membantu,Kemudahan Penggunaan,positif
45546406-414c-4126-97ff-ebc8f75a1392,Mekari Flex,5,,Bagus sangat banyak manfaat bagi karyawan,bagus sangat banyak manfaat bagi karyawan,Kemudahan Penggunaan,positif
d404263c-67d2-49f0-ab36-0886fa7c3b2d,Mekari Flex,5,,"Appk nya sangat membantu dan untuk teman teman yang gak bisa masuk gara gara gmail salah sandi salah, coba kalian masuk mengunakan no hp.","appk ya sangat membantu dan untuk teman teman yang tidak bisa masuk gara gara gmail salah kata sandi salah, mencoba kamu semua masuk mengunakan no hp.",Kemudahan Penggunaan,positif
3ce69d60-50fd-4de5-a6b8-16c256c45dfb,Mekari Flex,5,,Semoga lancar..karena baru mencoba,mudah-mudahan lancar..karena baru mencoba,Kemudahan Penggunaan,positif
4c46a623-84e2-47be-8689-4d15b6e85460,Mekari Flex,5,,Super mantap dan sangat membantuh,super mantap dan sangat membantuh,Kemudahan Penggunaan,positif
6334fc68-46b4-49ab-975f-d54d8d186627,Mekari Flex,5,,Sangat mempermudah,sangat mempermudah,Kemudahan Penggunaan,positif
4c50bece-c6d4-49bb-9a3c-5e99792c013b,Mekari Flex,5,,Bagus untuk karyawan,bagus untuk karyawan,Kemudahan Penggunaan,positif
cbdf65cd-69d4-45c5-923d-adddeffbba91,Mekari Flex,5,,Terima kasih banyak mekari tetap jadi yg terbaik bagi pengguna baru maupun lama yah,terima kasih banyak mekari tetap jadi yang paling baik bagi pengguna baru maupun lama ya,Kemudahan Penggunaan,positif
d36e8a86-6752-4afb-840e-d743d62afee9,Mekari Flex,5,,Solusi yg mudah jika butuh dana,solusi yang gampang jika membutuhkan dana,Kemudahan Penggunaan,positif
5265ce80-3c1b-4e94-b07d-8607ef8d4e3e,Mekari Flex,5,,Sangat membantu saat urgent,sangat membantu saat urgent,Kemudahan Penggunaan,positif
805b8a92-b65d-4346-bdcf-deabd602d80b,Mekari Flex,5,,Sangat ngebantu buat kebutuhan mendesak,sangat membantu untuk kebutuhan mendesak,Kemudahan Penggunaan,positif
678be966-09aa-42ea-88af-7a06ef9ad130,Mekari Flex,5,,Sangat membantu kebutuhan,sangat membantu kebutuhan,Kemudahan Penggunaan,positif
d56c5404-4d1d-4d56-9251-7fc0d6c0cd32,Mekari Flex,5,,Sejauh ini Good🤝,sejauh ini bagus,Kemudahan Penggunaan,positif
44cf5f9f-2f66-49f8-80cc-6c4fb18fc4e6,Mekari Flex,5,,"Sangat mudah digunakan, dan pencairan dan cepat","sangat gampang digunakan, dan pencairan dan cepat",Kemudahan Penggunaan,positif
f79eb27b-e032-4c09-ac22-f9ca0e89cd57,Mekari Flex,5,,Mantap terus tingkatkan.,mantap terus tingkatkan.,Kemudahan Penggunaan,positif
b14d96f9-c0c4-4a27-a137-d77bee24b719,Mekari Flex,5,,Sangat membatu untuk pekerja seperti saya,sangat membantu untuk pekerja seperti saya,Kemudahan Penggunaan,positif
6974ec6e-c13f-41be-aa88-28f814f766d8,Mekari Flex,5,,Sangat membantu untuk karyawan,sangat membantu untuk karyawan,Kemudahan Penggunaan,positif
022a3b26-50e8-43d0-8499-087d4f6b4810,Mekari Flex,5,,"Mantaaap Mekari,,,,semoga lebih sukses","mantap mekari,,semoga lebih sukses",Kemudahan Penggunaan,positif
b0db72c4-8e8d-4c0b-ac02-682aabb8f105,Mekari Flex,5,,Sangat membantu dan oke deeh..,sangat membantu dan baik deeh..,Kemudahan Penggunaan,positif
836f47ba-0605-4c09-89d7-7eddc362ea3a,Mekari Flex,5,,"Sangat membantu,sayang blm ada program pinjaman cicilan","sangat membantu,sayang belum ada program meminjam mencicil",Kemudahan Penggunaan,positif
9b155e5b-e584-42ce-b4e4-83b5b4aa2742,Mekari Flex,5,,Muadah dan gampang,muadah dan mudah,Kemudahan Penggunaan,positif
cb8bd9bf-47ea-4035-8fb5-168ac2760231,Mekari Flex,5,,"sangat membantu sekali,bila membutuh kan dana cepat,praktis...🙏","sangat membantu sekali,bila membutuh kan dana cepat,praktis..",Kemudahan Penggunaan,positif
39d4a35a-9511-4fe6-a1af-1fb09fec2b87,Mekari Flex,5,,Sangat bagus amplokasinya bosku,sangat bagus amplokasinya bosku,Kemudahan Penggunaan,positif
4a4833bb-285e-46d7-9e46-531dab59ff8b,Mekari Flex,5,,Mekari flex sangat membantu banget 👍👍👍👍,mekari flex sangat membantu banget,Kemudahan Penggunaan,positif
392c14e6-dc3a-42f3-8631-43137041205c,Mekari Flex,5,,"Sangat membantu,cepat dan tepat","sangat membantu,cepat dan tepat",Kemudahan Penggunaan,positif
1ab12a7d-f9f3-4847-8abc-66bb207c3248,Mekari Flex,5,,Dpt membantu tapi kasih limit sampe 20 jt ya bayar cicilan,dapat membantu tapi kasih limit sampai 20 juta benar membayar mencicil,Kemudahan Penggunaan,positif
c3129908-e0f8-44c8-bb60-3835a53ec202,Mekari Flex,5,,Flexible Dan mudah digunakan,flexible dan gampang digunakan,Kemudahan Penggunaan,positif
d8c08362-0094-4a73-9f47-69f6779862c7,Mekari Flex,5,,Sangat membantu... Bagus sekali,sangat membantu.. bagus sekali,Kemudahan Penggunaan,positif
a241b99b-bd98-4586-99eb-671150faceda,Mekari Flex,5,,Good job sukses selalu,bagus job sukses selalu,Kemudahan Penggunaan,positif
c06b6983-087b-4afa-bb9c-16b802456b61,Mekari Flex,5,,"Sangat membantu ketika kehabisan bekal sebelum gajian, token listrik, pulsa habis","sangat membantu ketika kehabisan bekal sebelum gajian, token listrik, pulsa habis",Kemudahan Penggunaan,positif
6fcf5faa-bed3-4786-be51-5e52fe516c27,Mekari Flex,5,,Membantu para pekerja,membantu para pekerja,Kemudahan Penggunaan,positif
360c3f73-2ff4-4e8e-b8c1-cb8a4e4fc506,Mekari Flex,5,,Prosesnya cpeat sngat wort it,prosesnya cpeat sangat wort itu,Kemudahan Penggunaan,positif
3d492eda-76e1-43d4-90cc-387221fa8634,Mekari Flex,5,,Semoga dapat bermanfaat bagi semua karyawan,mudah-mudahan dapat bermanfaat bagi semuanya karyawan,Kemudahan Penggunaan,positif
14d47a8c-909b-48ac-a96d-7228222a069e,Mekari Flex,5,,"Cukup membantu,disaat kami ada kebutuhan tiba tiba","cukup membantu,disaat kami ada kebutuhan tiba tiba",Kemudahan Penggunaan,positif
4cdc8fb7-5972-49db-8b64-68a28e41cc1e,Mekari Flex,5,,Sangat membantu pada saat darurat,sangat membantu kepada saat darurat,Kemudahan Penggunaan,positif
5ba22bb1-ef61-463f-b470-d8ed4f36e158,Mekari Flex,5,,Membantu sekali di tanggal tua,membantu sekali di tarikh tua,Kemudahan Penggunaan,positif
74e75d71-9971-49e3-9f30-8a1c8c3ed874,Mekari Flex,5,,Sangat mmbantu bagi yg butuh dana segar,sangat membantu bagi yang membutuhkan dana segar,Kemudahan Penggunaan,positif
39c3c9ca-d86d-4b60-8d6e-ac10db77d511,Mekari Flex,5,,Mantap sekali efribadi,mantap sekali efribadi,Kemudahan Penggunaan,positif
eb617ad4-fbcf-4447-aa4a-22292f466180,Mekari Flex,5,,"Sangat membantu😃👍, saat kondisi keuangan terjepit. Tepatnya sa'at2 tanggal tua...😅","sangat membantu , saat kondisi keuangan terjepit. tepatnya sa'at2 tarikh tua..",Kemudahan Penggunaan,positif
42b834a2-26a9-493e-b97b-7bca8537ce0a,Mekari Flex,5,,Sangat membantu saya,sangat membantu saya,Kemudahan Penggunaan,positif
d7a918fa-eed6-42b0-b23b-2338ad84320f,Mekari Flex,5,,terimakasih makari Flex Kehadiran aplikasi ini sangat Membantu kebutuhan km,terima kasih mekari flex kehadiran aplikasi ini sangat membantu kebutuhan kamu,Kemudahan Penggunaan,positif
660cb281-2b4e-45a7-9a13-e1817c2d7a9f,Mekari Flex,5,,Aplikasi yang luar biasa bagusnya,aplikasi yang luar biasa bagusnya,Kemudahan Penggunaan,positif
c2bf77ff-023f-4d4b-9a61-c068a7dbd989,Mekari Flex,5,,Sangat membantu di saat sedang tanggung bulan🙏😁,sangat membantu di saat sedang tanggung bulan,Kemudahan Penggunaan,positif
7e32bd61-96d1-467c-83ee-cdcc9dca4d66,Mekari Flex,5,,Alhamdulillah berguna sekali di saat terdesak masalah biaya,segala puji bagi allah bermanfaat sekali di saat terdesak masalah biaya,Kemudahan Penggunaan,positif
d139db39-b1ed-4060-9ff7-e78dc18dd7ec,Mekari Flex,5,,Semangat semoga tambah lancar,semangat mudah-mudahan tambah lancar sekali,Kemudahan Penggunaan,positif
3cd718b8-3fd1-41a7-ab9b-9ac289ae6ce8,Mekari Flex,5,,Membantu CSO di saat sedang tanggal tua,membantu cso di saat sedang tarikh tua,Kemudahan Penggunaan,positif
4c001a12-a0ac-4eff-a30f-b17999423c4e,Mekari Flex,5,,luar biasa dan top.pokonya makari,luar biasa dan top.pokonya mekari,Kemudahan Penggunaan,positif
aff8e07a-9709-409a-a28a-b44ff7124d4d,Mekari Flex,5,,Cepat dan bagus,cepat dan bagus,Kemudahan Penggunaan,positif
847b1dff-088c-422c-8b0e-a5731ebf31af,Mekari Flex,5,,Semoga bermanfaat buat seluruh pengguna aplikasi ini dan semoga sukses selalu,mudah-mudahan bermanfaat untuk seluruh pengguna aplikasi ini dan mudah-mudahan sukses selalu,Kemudahan Penggunaan,positif
e0e8793f-4a16-4c48-9c90-e6907cf58518,Mekari Flex,5,,Terima kasih karna Sangat membantu,terima kasih karena sangat membantu,Kemudahan Penggunaan,positif
19bf9856-a8b2-4a75-8a9e-19b4f7e57721,Mekari Flex,5,,Ini sangat membantu dan sangat terbaik,ini sangat membantu dan sangat paling baik,Kemudahan Penggunaan,positif
